time,temperature_2m,wind_speed_10m,hour,price
2025-07-02 01:00:00,19.8,8.7,1,92.08
2025-07-02 02:00:00,19.7,9.7,2,91.71
2025-07-02 03:00:00,19.4,9.9,3,100.55
2025-07-02 04:00:00,19.5,9.1,4,116.43
2025-07-02 05:00:00,21.1,8.9,5,110.42
2025-07-02 06:00:00,23.5,8.4,6,104.52
2025-07-02 07:00:00,26.8,6.8,7,92.62
2025-07-02 08:00:00,29.7,7.0,8,81.06
2025-07-02 09:00:00,32.1,7.8,9,69.93
2025-07-02 10:00:00,33.6,12.2,10,36.12
2025-07-02 11:00:00,32.8,11.5,11,32.59
2025-07-02 12:00:00,33.7,4.7,12,46.61
2025-07-02 13:00:00,33.4,5.3,13,71.49
2025-07-02 14:00:00,34.5,5.5,14,79.6
2025-07-02 15:00:00,34.1,7.8,15,89.27
2025-07-02 16:00:00,33.6,7.3,16,113.99
2025-07-02 17:00:00,33.3,5.8,17,186.01
2025-07-02 18:00:00,24.5,27.3,18,240.07
2025-07-02 19:00:00,24.4,9.2,19,180.21
2025-07-02 20:00:00,24.7,10.7,20,134.93
2025-07-02 21:00:00,22.9,10.0,21,108.5
2025-07-02 22:00:00,21.0,17.2,22,83.49
2025-07-02 23:00:00,20.3,16.9,23,81.15
2025-07-03 00:00:00,19.6,17.8,0,79.0
2025-07-03 01:00:00,18.9,17.0,1,78.93
2025-07-03 02:00:00,18.7,18.8,2,80.88
2025-07-03 03:00:00,18.4,19.0,3,86.45
2025-07-03 04:00:00,17.8,18.8,4,104.92
2025-07-03 05:00:00,17.3,17.7,5,108.03
2025-07-03 06:00:00,17.1,18.5,6,104.9
2025-07-03 07:00:00,16.7,18.0,7,90.45
2025-07-03 08:00:00,17.3,16.7,8,75.06
2025-07-03 09:00:00,18.7,21.9,9,57.35
2025-07-03 10:00:00,19.2,19.9,10,42.16
2025-07-03 11:00:00,19.9,18.9,11,33.91
2025-07-03 12:00:00,20.2,19.2,12,24.72
2025-07-03 13:00:00,20.1,20.0,13,37.86
2025-07-03 14:00:00,19.7,19.1,14,58.57
2025-07-03 15:00:00,19.1,18.8,15,81.0
2025-07-03 16:00:00,18.5,18.8,16,95.19
2025-07-03 17:00:00,18.3,16.6,17,107.2
2025-07-03 18:00:00,17.7,15.1,18,146.96
2025-07-03 19:00:00,16.9,12.7,19,166.67
2025-07-03 20:00:00,15.9,9.6,20,133.3
2025-07-03 21:00:00,15.3,8.2,21,117.03
2025-07-03 22:00:00,14.8,6.1,22,111.01
2025-07-03 23:00:00,14.3,4.7,23,105.45
2025-07-04 00:00:00,14.0,5.1,0,101.31
2025-07-04 01:00:00,12.9,5.0,1,98.44
2025-07-04 02:00:00,12.7,5.9,2,103.2
2025-07-04 03:00:00,12.5,6.8,3,106.63
2025-07-04 04:00:00,12.6,7.7,4,122.38
2025-07-04 05:00:00,13.3,7.4,5,116.46
2025-07-04 06:00:00,14.5,8.9,6,100.0
2025-07-04 07:00:00,16.1,11.8,7,91.15
2025-07-04 08:00:00,17.5,15.3,8,70.01
2025-07-04 09:00:00,18.8,15.3,9,6.69
2025-07-04 10:00:00,19.8,14.0,10,-0.05
2025-07-04 11:00:00,20.7,14.8,11,-1.56
2025-07-04 12:00:00,20.4,14.8,12,-1.37
2025-07-04 13:00:00,21.5,13.4,13,-0.61
2025-07-04 14:00:00,22.1,15.7,14,2.39
2025-07-04 15:00:00,22.2,17.1,15,62.04
2025-07-04 16:00:00,21.7,15.9,16,88.68
2025-07-04 17:00:00,21.6,11.4,17,110.0
2025-07-04 18:00:00,21.4,10.1,18,130.74
2025-07-04 19:00:00,20.3,6.7,19,150.1
2025-07-04 20:00:00,18.5,2.3,20,129.68
2025-07-04 21:00:00,17.8,3.5,21,107.99
2025-07-04 22:00:00,17.1,5.8,22,104.2
2025-07-04 23:00:00,16.7,9.0,23,94.98
2025-07-05 00:00:00,16.2,10.5,0,96.5
2025-07-05 01:00:00,16.1,12.6,1,93.4
2025-07-05 02:00:00,16.0,14.3,2,94.5
2025-07-05 03:00:00,16.4,15.2,3,83.49
2025-07-05 04:00:00,16.3,15.6,4,84.47
2025-07-05 05:00:00,16.9,14.8,5,43.77
2025-07-05 06:00:00,17.5,11.1,6,17.86
2025-07-05 07:00:00,17.7,12.3,7,3.34
2025-07-05 08:00:00,19.9,18.2,8,0.0
2025-07-05 09:00:00,20.8,18.0,9,-0.08
2025-07-05 10:00:00,19.6,17.4,10,-1.01
2025-07-05 11:00:00,19.1,18.6,11,-2.05
2025-07-05 12:00:00,19.7,14.9,12,-2.11
2025-07-05 13:00:00,21.1,16.4,13,-2.01
2025-07-05 14:00:00,22.6,20.1,14,-2.26
2025-07-05 15:00:00,22.8,24.6,15,0.0
2025-07-05 16:00:00,20.5,18.4,16,41.25
2025-07-05 17:00:00,20.9,18.2,17,85.0
2025-07-05 18:00:00,20.4,17.1,18,111.01
2025-07-05 19:00:00,19.6,13.3,19,122.96
2025-07-05 20:00:00,18.8,10.1,20,117.14
2025-07-05 21:00:00,18.3,8.6,21,108.21
2025-07-05 22:00:00,17.9,7.4,22,95.15
2025-07-05 23:00:00,18.0,6.6,23,89.5
2025-07-06 00:00:00,18.0,9.7,0,85.94
2025-07-06 01:00:00,17.4,10.7,1,83.95
2025-07-06 02:00:00,16.6,15.0,2,82.6
2025-07-06 03:00:00,16.4,16.0,3,82.0
2025-07-06 04:00:00,16.2,17.3,4,78.46
2025-07-06 05:00:00,16.2,17.1,5,77.57
2025-07-06 06:00:00,16.9,16.3,6,70.57
2025-07-06 07:00:00,17.7,17.4,7,38.81
2025-07-06 08:00:00,18.9,16.6,8,19.21
2025-07-06 09:00:00,20.6,17.0,9,13.19
2025-07-06 10:00:00,21.2,16.2,10,10.26
2025-07-06 11:00:00,21.9,15.1,11,5.85
2025-07-06 12:00:00,22.2,13.6,12,11.2
2025-07-06 13:00:00,23.8,16.4,13,50.57
2025-07-06 14:00:00,23.8,13.7,14,70.77
2025-07-06 15:00:00,23.5,16.2,15,100.29
2025-07-06 16:00:00,20.6,16.7,16,107.37
2025-07-06 17:00:00,19.1,8.4,17,112.16
2025-07-06 18:00:00,18.9,9.3,18,120.32
2025-07-06 19:00:00,17.5,10.1,19,125.04
2025-07-06 20:00:00,17.2,14.7,20,122.21
2025-07-06 21:00:00,16.2,14.7,21,110.78
2025-07-06 22:00:00,16.1,10.0,22,118.84
2025-07-06 23:00:00,16.1,13.1,23,107.42
2025-07-07 00:00:00,15.8,12.0,0,101.92
2025-07-07 01:00:00,14.9,8.8,1,99.12
2025-07-07 02:00:00,14.4,8.0,2,101.0
2025-07-07 03:00:00,14.0,8.0,3,108.22
2025-07-07 04:00:00,14.2,7.7,4,134.2
2025-07-07 05:00:00,14.9,5.1,5,143.67
2025-07-07 06:00:00,15.8,6.7,6,152.29
2025-07-07 07:00:00,16.7,7.7,7,131.99
2025-07-07 08:00:00,17.4,6.3,8,108.64
2025-07-07 09:00:00,18.2,5.5,9,108.98
2025-07-07 10:00:00,18.6,4.9,10,90.24
2025-07-07 11:00:00,19.4,8.5,11,71.0
2025-07-07 12:00:00,18.9,8.8,12,53.02
2025-07-07 13:00:00,17.0,9.8,13,50.67
2025-07-07 14:00:00,16.0,13.2,14,52.51
2025-07-07 15:00:00,16.9,14.4,15,72.3
2025-07-07 16:00:00,16.7,14.7,16,87.95
2025-07-07 17:00:00,17.1,17.1,17,92.27
2025-07-07 18:00:00,16.4,14.8,18,97.28
2025-07-07 19:00:00,15.7,14.2,19,109.92
2025-07-07 20:00:00,14.7,14.0,20,110.09
2025-07-07 21:00:00,14.2,12.3,21,95.82
2025-07-07 22:00:00,13.7,12.5,22,103.83
2025-07-07 23:00:00,13.5,12.1,23,92.9
2025-07-08 00:00:00,13.3,13.0,0,86.13
2025-07-08 01:00:00,12.9,10.6,1,84.78
2025-07-08 02:00:00,12.5,11.6,2,85.37
2025-07-08 03:00:00,12.5,11.8,3,91.14
2025-07-08 04:00:00,12.6,12.5,4,107.99
2025-07-08 05:00:00,12.8,11.7,5,118.65
2025-07-08 06:00:00,13.7,13.4,6,117.76
2025-07-08 07:00:00,14.9,16.8,7,94.06
2025-07-08 08:00:00,16.0,17.4,8,81.78
2025-07-08 09:00:00,16.6,15.2,9,78.44
2025-07-08 10:00:00,17.5,15.3,10,60.15
2025-07-08 11:00:00,18.3,16.8,11,54.72
2025-07-08 12:00:00,18.8,17.9,12,53.04
2025-07-08 13:00:00,17.1,19.3,13,54.65
2025-07-08 14:00:00,15.8,16.3,14,65.2
2025-07-08 15:00:00,16.7,20.0,15,79.98
2025-07-08 16:00:00,16.7,15.3,16,83.92
2025-07-08 17:00:00,16.1,17.4,17,102.1
2025-07-08 18:00:00,16.2,14.1,18,122.77
2025-07-08 19:00:00,15.9,15.1,19,123.34
2025-07-08 20:00:00,15.4,14.2,20,116.65
2025-07-08 21:00:00,15.0,13.0,21,100.95
2025-07-08 22:00:00,14.6,11.9,22,97.15
2025-07-08 23:00:00,14.4,10.9,23,86.85
2025-07-09 00:00:00,14.2,11.0,0,83.86
2025-07-09 01:00:00,14.2,11.7,1,84.65
2025-07-09 02:00:00,14.0,11.1,2,85.1
2025-07-09 03:00:00,13.7,9.9,3,96.15
2025-07-09 04:00:00,13.4,9.8,4,113.66
2025-07-09 05:00:00,13.9,10.8,5,116.46
2025-07-09 06:00:00,15.0,10.6,6,113.59
2025-07-09 07:00:00,16.1,11.7,7,95.66
2025-07-09 08:00:00,17.8,16.7,8,84.68
2025-07-09 09:00:00,18.7,19.2,9,77.77
2025-07-09 10:00:00,19.3,18.9,10,65.67
2025-07-09 11:00:00,19.8,19.2,11,46.69
2025-07-09 12:00:00,20.1,18.2,12,37.78
2025-07-09 13:00:00,20.0,17.7,13,48.32
2025-07-09 14:00:00,20.0,16.3,14,71.13
2025-07-09 15:00:00,19.8,15.9,15,84.73
2025-07-09 16:00:00,19.1,16.7,16,99.01
2025-07-09 17:00:00,18.2,16.4,17,115.98
2025-07-09 18:00:00,17.4,14.0,18,135.34
2025-07-09 19:00:00,16.5,12.4,19,138.24
2025-07-09 20:00:00,15.7,10.1,20,119.79
2025-07-09 21:00:00,15.3,10.1,21,104.9
2025-07-09 22:00:00,14.8,9.1,22,100.91
2025-07-09 23:00:00,14.3,8.3,23,95.73
2025-07-10 00:00:00,14.0,6.7,0,89.1
2025-07-10 01:00:00,13.9,7.2,1,86.45
2025-07-10 02:00:00,13.5,6.5,2,87.97
2025-07-10 03:00:00,13.2,7.0,3,98.62
2025-07-10 04:00:00,13.2,8.2,4,107.61
2025-07-10 05:00:00,13.9,7.6,5,107.23
2025-07-10 06:00:00,15.1,6.6,6,105.35
2025-07-10 07:00:00,16.5,7.8,7,88.9
2025-07-10 08:00:00,17.7,6.8,8,82.0
2025-07-10 09:00:00,19.0,5.6,9,65.33
2025-07-10 10:00:00,20.0,6.5,10,45.22
2025-07-10 11:00:00,20.9,7.1,11,39.51
2025-07-10 12:00:00,21.5,8.2,12,39.55
2025-07-10 13:00:00,22.2,9.9,13,56.71
2025-07-10 14:00:00,20.6,12.4,14,76.8
2025-07-10 15:00:00,19.7,12.0,15,86.4
2025-07-10 16:00:00,19.9,11.5,16,100.2
2025-07-10 17:00:00,19.2,11.7,17,114.39
2025-07-10 18:00:00,18.6,11.3,18,134.67
2025-07-10 19:00:00,18.0,9.4,19,132.7
2025-07-10 20:00:00,17.2,9.2,20,120.88
2025-07-10 21:00:00,16.4,9.6,21,107.69
2025-07-10 22:00:00,15.8,9.5,22,104.75
2025-07-10 23:00:00,15.6,9.2,23,99.57
2025-07-11 00:00:00,15.3,9.6,0,95.0
2025-07-11 01:00:00,14.4,9.5,1,90.69
2025-07-11 02:00:00,14.0,8.5,2,91.53
2025-07-11 03:00:00,13.7,7.7,3,99.4
2025-07-11 04:00:00,13.8,8.3,4,107.41
2025-07-11 05:00:00,14.2,7.8,5,105.92
2025-07-11 06:00:00,15.2,7.5,6,105.18
2025-07-11 07:00:00,16.9,7.7,7,93.3
2025-07-11 08:00:00,18.4,9.2,8,82.9
2025-07-11 09:00:00,19.7,12.2,9,73.15
2025-07-11 10:00:00,20.3,12.1,10,63.82
2025-07-11 11:00:00,21.3,11.2,11,42.16
2025-07-11 12:00:00,22.2,11.7,12,32.04
2025-07-11 13:00:00,22.7,14.1,13,38.1
2025-07-11 14:00:00,22.9,15.8,14,59.55
2025-07-11 15:00:00,22.6,16.8,15,83.15
2025-07-11 16:00:00,21.4,18.0,16,86.44
2025-07-11 17:00:00,20.2,17.1,17,101.93
2025-07-11 18:00:00,19.1,15.6,18,117.5
2025-07-11 19:00:00,18.3,13.6,19,118.08
2025-07-11 20:00:00,17.7,11.8,20,113.8
2025-07-11 21:00:00,17.5,10.5,21,103.82
2025-07-11 22:00:00,17.3,9.6,22,112.23
2025-07-11 23:00:00,17.1,11.0,23,104.57
2025-07-12 00:00:00,17.6,11.1,0,103.68
2025-07-12 01:00:00,16.1,10.5,1,97.4
2025-07-12 02:00:00,15.5,11.3,2,93.33
2025-07-12 03:00:00,15.4,12.7,3,89.94
2025-07-12 04:00:00,15.7,12.5,4,85.27
2025-07-12 05:00:00,16.5,13.3,5,87.98
2025-07-12 06:00:00,17.3,13.0,6,83.8
2025-07-12 07:00:00,17.4,13.1,7,59.86
2025-07-12 08:00:00,18.0,11.3,8,18.19
2025-07-12 09:00:00,19.1,17.4,9,3.0
2025-07-12 10:00:00,19.7,16.6,10,0.22
2025-07-12 11:00:00,19.7,15.1,11,0.0
2025-07-12 12:00:00,19.9,13.0,12,0.0
2025-07-12 13:00:00,20.7,9.5,13,0.22
2025-07-12 14:00:00,21.4,13.4,14,19.73
2025-07-12 15:00:00,19.9,15.8,15,73.89
2025-07-12 16:00:00,19.6,14.9,16,106.2
2025-07-12 17:00:00,19.7,15.3,17,109.2
2025-07-12 18:00:00,19.0,12.6,18,120.0
2025-07-12 19:00:00,18.4,11.0,19,125.02
2025-07-12 20:00:00,17.7,11.1,20,125.0
2025-07-12 21:00:00,17.2,11.2,21,115.42
2025-07-12 22:00:00,16.5,10.8,22,115.35
2025-07-12 23:00:00,15.7,10.6,23,109.14
2025-07-13 00:00:00,15.4,10.4,0,108.42
2025-07-13 01:00:00,15.3,9.5,1,107.35
2025-07-13 02:00:00,14.9,8.8,2,104.64
2025-07-13 03:00:00,14.5,8.8,3,100.85
2025-07-13 04:00:00,14.6,8.6,4,95.8
2025-07-13 05:00:00,15.3,9.7,5,92.18
2025-07-13 06:00:00,16.3,13.1,6,87.94
2025-07-13 07:00:00,17.0,13.1,7,57.62
2025-07-13 08:00:00,17.1,10.1,8,4.28
2025-07-13 09:00:00,17.3,7.2,9,0.05
2025-07-13 10:00:00,18.9,4.0,10,0.0
2025-07-13 11:00:00,20.2,2.8,11,0.0
2025-07-13 12:00:00,19.6,7.5,12,0.0
2025-07-13 13:00:00,18.7,4.1,13,0.0
2025-07-13 14:00:00,19.6,3.0,14,2.36
2025-07-13 15:00:00,20.6,4.0,15,73.4
2025-07-13 16:00:00,20.6,5.4,16,100.61
2025-07-13 17:00:00,20.4,6.4,17,113.74
2025-07-13 18:00:00,20.2,6.2,18,120.0
2025-07-13 19:00:00,19.5,3.4,19,127.7
2025-07-13 20:00:00,18.2,3.2,20,126.94
2025-07-13 21:00:00,17.8,4.3,21,115.41
2025-07-13 22:00:00,17.1,3.8,22,114.02
2025-07-13 23:00:00,16.4,3.3,23,104.01
2025-07-14 00:00:00,15.8,3.2,0,98.17
2025-07-14 01:00:00,15.1,3.7,1,94.94
2025-07-14 02:00:00,14.7,2.2,2,99.32
2025-07-14 03:00:00,14.5,1.2,3,108.93
2025-07-14 04:00:00,14.6,1.3,4,117.87
2025-07-14 05:00:00,15.7,4.2,5,121.62
2025-07-14 06:00:00,16.4,3.8,6,112.06
2025-07-14 07:00:00,17.4,5.3,7,92.43
2025-07-14 08:00:00,19.3,6.3,8,84.58
2025-07-14 09:00:00,20.8,5.1,9,79.67
2025-07-14 10:00:00,22.2,7.2,10,70.98
2025-07-14 11:00:00,23.0,7.9,11,64.17
2025-07-14 12:00:00,23.7,8.6,12,57.15
2025-07-14 13:00:00,23.7,7.7,13,55.82
2025-07-14 14:00:00,23.9,10.7,14,71.1
2025-07-14 15:00:00,23.8,11.5,15,84.58
2025-07-14 16:00:00,23.3,11.2,16,98.94
2025-07-14 17:00:00,22.7,11.3,17,110.11
2025-07-14 18:00:00,21.5,9.2,18,139.99
2025-07-14 19:00:00,20.2,7.1,19,141.57
2025-07-14 20:00:00,19.0,6.3,20,126.14
2025-07-14 21:00:00,18.2,5.2,21,115.15
2025-07-14 22:00:00,17.5,4.7,22,106.1
2025-07-14 23:00:00,17.0,4.2,23,103.06
2025-07-15 00:00:00,16.9,6.6,0,93.86
2025-07-15 01:00:00,17.3,9.6,1,88.28
2025-07-15 02:00:00,16.9,6.6,2,87.12
2025-07-15 03:00:00,16.7,8.1,3,93.0
2025-07-15 04:00:00,16.8,9.8,4,110.33
2025-07-15 05:00:00,17.3,8.3,5,113.41
2025-07-15 06:00:00,18.0,9.8,6,106.86
2025-07-15 07:00:00,18.6,15.5,7,90.82
2025-07-15 08:00:00,18.5,17.5,8,77.67
2025-07-15 09:00:00,17.9,15.5,9,65.0
2025-07-15 10:00:00,17.0,15.1,10,59.19
2025-07-15 11:00:00,16.7,10.5,11,47.26
2025-07-15 12:00:00,17.8,14.5,12,40.2
2025-07-15 13:00:00,19.9,12.9,13,42.57
2025-07-15 14:00:00,20.8,14.1,14,65.0
2025-07-15 15:00:00,18.7,17.5,15,84.87
2025-07-15 16:00:00,19.1,14.7,16,101.54
2025-07-15 17:00:00,19.3,14.6,17,108.15
2025-07-15 18:00:00,18.7,11.1,18,119.78
2025-07-15 19:00:00,17.8,8.8,19,141.99
2025-07-15 20:00:00,16.8,8.1,20,121.28
2025-07-15 21:00:00,15.9,8.7,21,112.45
2025-07-15 22:00:00,15.0,7.4,22,97.63
2025-07-15 23:00:00,14.5,6.7,23,93.99
2025-07-16 00:00:00,14.2,7.1,0,86.67
2025-07-16 01:00:00,13.7,4.6,1,83.43
2025-07-16 02:00:00,13.7,7.5,2,84.26
2025-07-16 03:00:00,13.8,8.2,3,90.41
2025-07-16 04:00:00,14.1,10.7,4,105.74
2025-07-16 05:00:00,14.6,9.3,5,112.63
2025-07-16 06:00:00,14.9,8.0,6,111.92
2025-07-16 07:00:00,15.1,4.3,7,104.21
2025-07-16 08:00:00,16.2,3.7,8,89.8
2025-07-16 09:00:00,18.5,5.1,9,85.65
2025-07-16 10:00:00,18.7,8.0,10,81.96
2025-07-16 11:00:00,17.8,9.0,11,78.62
2025-07-16 12:00:00,18.5,7.0,12,68.06
2025-07-16 13:00:00,18.6,1.4,13,69.2
2025-07-16 14:00:00,19.5,1.8,14,80.86
2025-07-16 15:00:00,20.1,2.7,15,89.09
2025-07-16 16:00:00,20.3,6.0,16,95.49
2025-07-16 17:00:00,19.9,9.9,17,108.37
2025-07-16 18:00:00,19.3,7.9,18,119.72
2025-07-16 19:00:00,18.3,7.1,19,129.04
2025-07-16 20:00:00,17.2,7.2,20,120.71
2025-07-16 21:00:00,16.7,8.5,21,110.55
2025-07-16 22:00:00,16.1,10.5,22,103.76
2025-07-16 23:00:00,15.4,11.7,23,98.33
2025-07-17 00:00:00,14.9,11.8,0,89.96
2025-07-17 01:00:00,14.3,9.8,1,84.81
2025-07-17 02:00:00,14.1,10.6,2,85.76
2025-07-17 03:00:00,14.1,11.4,3,89.0
2025-07-17 04:00:00,14.4,11.4,4,104.05
2025-07-17 05:00:00,15.3,14.7,5,110.33
2025-07-17 06:00:00,16.1,13.2,6,105.92
2025-07-17 07:00:00,16.6,13.3,7,93.1
2025-07-17 08:00:00,17.3,14.2,8,85.0
2025-07-17 09:00:00,18.1,12.6,9,77.07
2025-07-17 10:00:00,20.2,16.0,10,70.17
2025-07-17 11:00:00,21.3,17.2,11,55.26
2025-07-17 12:00:00,20.4,18.2,12,49.78
2025-07-17 13:00:00,20.3,15.5,13,66.18
2025-07-17 14:00:00,20.9,16.4,14,74.79
2025-07-17 15:00:00,20.0,19.5,15,82.71
2025-07-17 16:00:00,20.2,16.0,16,94.98
2025-07-17 17:00:00,20.7,14.5,17,109.73
2025-07-17 18:00:00,19.2,14.3,18,120.75
2025-07-17 19:00:00,18.6,10.7,19,132.0
2025-07-17 20:00:00,18.1,10.2,20,125.07
2025-07-17 21:00:00,17.9,9.4,21,114.18
2025-07-17 22:00:00,17.8,8.1,22,106.8
2025-07-17 23:00:00,17.5,7.9,23,99.15
2025-07-18 00:00:00,17.2,8.0,0,95.36
2025-07-18 01:00:00,17.1,8.6,1,96.37
2025-07-18 02:00:00,17.2,8.1,2,98.66
2025-07-18 03:00:00,17.1,8.3,3,108.23
2025-07-18 04:00:00,17.1,7.1,4,115.92
2025-07-18 05:00:00,17.2,6.6,5,116.17
2025-07-18 06:00:00,17.5,8.6,6,109.39
2025-07-18 07:00:00,18.9,8.4,7,98.13
2025-07-18 08:00:00,20.1,5.9,8,84.98
2025-07-18 09:00:00,20.9,5.3,9,82.02
2025-07-18 10:00:00,21.7,4.6,10,80.0
2025-07-18 11:00:00,22.8,5.9,11,73.02
2025-07-18 12:00:00,23.5,6.9,12,71.2
2025-07-18 13:00:00,22.3,10.6,13,72.68
2025-07-18 14:00:00,19.8,4.7,14,79.99
2025-07-18 15:00:00,20.9,4.6,15,84.07
2025-07-18 16:00:00,21.7,8.5,16,99.92
2025-07-18 17:00:00,21.9,6.6,17,120.0
2025-07-18 18:00:00,21.0,7.0,18,146.55
2025-07-18 19:00:00,20.2,3.2,19,144.44
2025-07-18 20:00:00,19.3,4.5,20,125.88
2025-07-18 21:00:00,18.8,4.4,21,113.48
2025-07-18 22:00:00,18.2,4.6,22,107.6
2025-07-18 23:00:00,17.6,4.3,23,105.35
2025-07-19 00:00:00,17.0,4.1,0,103.19
2025-07-19 01:00:00,16.7,4.3,1,101.63
2025-07-19 02:00:00,16.3,5.6,2,98.38
2025-07-19 03:00:00,15.8,6.0,3,93.69
2025-07-19 04:00:00,15.7,4.5,4,98.39
2025-07-19 05:00:00,16.2,4.5,5,86.89
2025-07-19 06:00:00,17.6,3.8,6,78.89
2025-07-19 07:00:00,19.3,4.0,7,52.98
2025-07-19 08:00:00,20.9,4.2,8,10.0
2025-07-19 09:00:00,22.6,5.2,9,0.65
2025-07-19 10:00:00,23.7,7.0,10,0.0
2025-07-19 11:00:00,24.5,8.3,11,-0.01
2025-07-19 12:00:00,25.4,9.6,12,0.0
2025-07-19 13:00:00,26.1,11.6,13,2.08
2025-07-19 14:00:00,26.6,11.4,14,29.33
2025-07-19 15:00:00,26.7,11.0,15,76.85
2025-07-19 16:00:00,26.4,11.5,16,98.4
2025-07-19 17:00:00,25.8,9.7,17,114.47
2025-07-19 18:00:00,24.8,7.1,18,112.87
2025-07-19 19:00:00,23.1,6.2,19,108.08
2025-07-19 20:00:00,21.9,7.5,20,105.63
2025-07-19 21:00:00,21.2,9.6,21,98.07
2025-07-19 22:00:00,20.6,11.8,22,91.29
2025-07-19 23:00:00,20.1,13.3,23,88.94
2025-07-20 00:00:00,19.6,13.1,0,89.27
2025-07-20 01:00:00,19.5,13.3,1,100.41
2025-07-20 02:00:00,19.1,13.4,2,101.7
2025-07-20 03:00:00,18.8,12.2,3,98.27
2025-07-20 04:00:00,18.5,11.6,4,97.2
2025-07-20 05:00:00,19.1,12.6,5,80.59
2025-07-20 06:00:00,20.0,9.8,6,77.86
2025-07-20 07:00:00,20.7,9.3,7,44.58
2025-07-20 08:00:00,22.4,9.6,8,9.04
2025-07-20 09:00:00,23.5,9.7,9,2.07
2025-07-20 10:00:00,24.2,9.5,10,0.0
2025-07-20 11:00:00,25.7,11.6,11,-0.01
2025-07-20 12:00:00,26.9,12.9,12,0.0
2025-07-20 13:00:00,27.6,13.6,13,9.09
2025-07-20 14:00:00,24.6,10.7,14,69.33
2025-07-20 15:00:00,23.3,11.1,15,92.74
2025-07-20 16:00:00,24.4,7.7,16,100.26
2025-07-20 17:00:00,25.0,7.5,17,112.0
2025-07-20 18:00:00,24.8,6.4,18,116.0
2025-07-20 19:00:00,23.8,6.0,19,115.01
2025-07-20 20:00:00,23.2,9.0,20,114.85
2025-07-20 21:00:00,22.5,10.1,21,105.05
2025-07-20 22:00:00,21.9,6.9,22,87.08
2025-07-20 23:00:00,20.6,8.8,23,79.73
2025-07-21 00:00:00,20.4,9.8,0,83.48
2025-07-21 01:00:00,19.7,8.9,1,83.3
2025-07-21 02:00:00,19.2,9.8,2,83.49
2025-07-21 03:00:00,18.8,9.2,3,96.22
2025-07-21 04:00:00,18.5,10.5,4,113.96
2025-07-21 05:00:00,18.9,10.3,5,126.56
2025-07-21 06:00:00,18.9,8.7,6,123.91
2025-07-21 07:00:00,19.0,7.1,7,109.64
2025-07-21 08:00:00,19.4,8.9,8,105.99
2025-07-21 09:00:00,20.8,5.5,9,98.88
2025-07-21 10:00:00,21.1,6.8,10,84.9
2025-07-21 11:00:00,22.3,4.3,11,81.73
2025-07-21 12:00:00,22.9,2.3,12,85.79
2025-07-21 13:00:00,21.0,4.8,13,87.96
2025-07-21 14:00:00,21.1,7.1,14,90.95
2025-07-21 15:00:00,20.9,10.2,15,104.3
2025-07-21 16:00:00,20.1,9.3,16,105.82
2025-07-21 17:00:00,19.7,8.8,17,119.69
2025-07-21 18:00:00,19.2,7.4,18,123.25
2025-07-21 19:00:00,18.7,4.7,19,120.09
2025-07-21 20:00:00,18.0,3.0,20,108.76
2025-07-21 21:00:00,17.8,4.0,21,100.04
2025-07-21 22:00:00,17.4,6.0,22,92.79
2025-07-21 23:00:00,17.1,5.9,23,87.2
2025-07-22 00:00:00,16.8,5.2,0,85.48
2025-07-22 01:00:00,16.1,6.6,1,82.0
2025-07-22 02:00:00,15.8,8.2,2,81.0
2025-07-22 03:00:00,15.6,6.5,3,89.28
2025-07-22 04:00:00,15.6,7.4,4,108.8
2025-07-22 05:00:00,16.1,8.1,5,109.28
2025-07-22 06:00:00,16.4,8.2,6,102.49
2025-07-22 07:00:00,16.9,12.1,7,91.29
2025-07-22 08:00:00,17.5,11.4,8,81.73
2025-07-22 09:00:00,18.1,11.6,9,68.41
2025-07-22 10:00:00,18.4,14.0,10,39.63
2025-07-22 11:00:00,19.2,14.8,11,10.0
2025-07-22 12:00:00,17.8,16.3,12,0.17
2025-07-22 13:00:00,21.2,14.3,13,4.16
2025-07-22 14:00:00,18.4,14.2,14,36.9
2025-07-22 15:00:00,18.1,14.4,15,75.79
2025-07-22 16:00:00,18.5,15.0,16,88.98
2025-07-22 17:00:00,17.8,15.7,17,108.57
2025-07-22 18:00:00,17.2,14.7,18,112.56
2025-07-22 19:00:00,16.8,13.8,19,113.22
2025-07-22 20:00:00,16.6,15.8,20,108.48
2025-07-22 21:00:00,16.6,18.6,21,102.93
2025-07-22 22:00:00,16.6,20.1,22,87.65
2025-07-22 23:00:00,16.6,20.0,23,79.47
2025-07-23 00:00:00,16.6,22.9,0,78.5
2025-07-23 01:00:00,17.0,21.6,1,76.04
2025-07-23 02:00:00,16.9,23.5,2,77.69
2025-07-23 03:00:00,16.9,25.9,3,80.64
2025-07-23 04:00:00,16.9,26.0,4,91.35
2025-07-23 05:00:00,16.8,26.8,5,99.87
2025-07-23 06:00:00,16.7,27.1,6,96.5
2025-07-23 07:00:00,17.1,27.6,7,81.69
2025-07-23 08:00:00,17.2,27.0,8,67.3
2025-07-23 09:00:00,17.4,27.3,9,53.5
2025-07-23 10:00:00,18.0,27.5,10,33.72
2025-07-23 11:00:00,18.7,26.7,11,23.73
2025-07-23 12:00:00,18.8,30.1,12,26.82
2025-07-23 13:00:00,19.7,20.9,13,40.3
